Time,GPS_Long,GPS_Lat,GPS_Alt,SDn,SDe,SDu,GPS_Status,IMU_AngVelX,IMU_AngVelY,IMU_AngVelZ,IMU_LinearAccX,IMU_LinearAccY,IMU_LinearAccZ
rospy.Time[1638475955179782463], None, None, None, None, None, None, None,-0.043010052,-0.005326322,0.052464273,-4.623203406,1.199495032,8.267178333
rospy.Time[1638475955223076581], None, None, None, None, None, None, None,-0.062850602,-0.023702134,0.044607948,-5.291185669,0.359130249,7.838616235
rospy.Time[1638475955223487148], None, None, None, None, None, None, None,-0.04993427,-0.047803742,0.060320599,-5.063736511,-0.225054956,7.819462622
rospy.Time[1638475955228447184], None, None, None, None, None, None, None,-0.03422162,-0.051798483,0.078829568,-4.414907861,0.268150586,8.485050684
rospy.Time[1638475955228460612], None, None, None, None, None, None, None,-0.027830033,-0.026232137,0.07323693,-4.079719629,1.11090957,8.386888416
rospy.Time[1638475955228569468], None, None, None, None, None, None, None,-0.052996906,-0.007723167,0.060853231,-4.618415002,1.249773267,8.173804468
rospy.Time[1638475955273850999], None, None, None, None, None, None, None,-0.065646921,-0.018775286,0.054994277,-5.123591553,0.531512769,7.819462622
rospy.Time[1638475955273875031], None, None, None, None, None, None, None,-0.050333745,-0.038216362,0.067244818,-4.94642063,0.016759412,7.805097412
rospy.Time[1638475955273887501],-65.07666173,44.95505089,8.594,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475955278925144], None, None, None, None, None, None, None,-0.040213732,-0.044741106,0.0793622,-4.395754248,0.452504114,8.264784131
rospy.Time[1638475955279005503], None, None, None, None, None, None, None,-0.040879523,-0.037417413,0.072437982,-4.041412402,1.120486377,8.425195642
rospy.Time[1638475955279015676], None, None, None, None, None, None, None,-0.057391121,-0.011185277,0.061252705,-4.501099121,1.120486377,8.370129004
rospy.Time[1638475955335082569], None, None, None, None, None, None, None,-0.061519021,-0.01850897,0.056991647,-4.948814832,0.550666382,7.838616235
rospy.Time[1638475955335261712], None, None, None, None, None, None, None,-0.063782708,-0.048203216,0.064847973,-5.054159705,0.081402856,7.920019092
rospy.Time[1638475955335282149], None, None, None, None, None, None, None,-0.047537425,-0.049002164,0.075101143,-4.386177441,0.459686719,8.339004382
rospy.Time[1638475955340487866], None, None, None, None, None, None, None,-0.048869006,-0.029827404,0.075500617,-3.904942908,1.043871924,8.53772312
rospy.Time[1638475955340506989], None, None, None, None, None, None, None,-0.05885586,-0.008255799,0.064448498,-4.424484668,1.043871924,8.305485559
rospy.Time[1638475955367732617], None, None, None, None, None, None, None,-0.070041137,-0.015313176,0.058722702,-5.121197351,0.541089575,7.733271362
rospy.Time[1638475955367748394], None, None, None, None, None, None, None,-0.069641663,-0.050466903,0.067910608,-5.082890125,0.186747729,8.030152368
rospy.Time[1638475955367759269], None, None, None, None, None, None, None,-0.052331115,-0.047271109,0.082691152,-3.991134167,0.502782349,8.482656482
rospy.Time[1638475955368789864], None, None, None, None, None, None, None,-0.04993427,-0.01504686,0.071905349,-3.768473413,0.859518396,8.568847742
rospy.Time[1638475955376582207], None, None, None, None, None, None, None,-0.07257114,0.008388957,0.062051653,-4.80276853,0.964863269,8.157045056
rospy.Time[1638475955418196597], None, None, None, None, None, None, None,-0.078829568,-0.021837921,0.060853231,-5.288791467,0.287304199,7.635109094
rospy.Time[1638475955419610588], None, None, None, None, None, None, None,-0.069242188,-0.063516392,0.071239559,-4.632780212,-0.146046301,8.008604553
rospy.Time[1638475955419625473], None, None, None, None, None, None, None,-0.047670584,-0.055926383,0.085487471,-3.916913916,0.452504114,8.602366565
rospy.Time[1638475955419633516], None, None, None, None, None, None, None,-0.055393751,-0.018908444,0.07803062,-4.007893579,1.36948335,8.439560852
rospy.Time[1638475955434700746], None, None, None, None, None, None, None,-0.080960097,-0.009720538,0.058589544,-4.661510632,1.127668982,8.125920435
rospy.Time[1638475955437538857], None, None, None, None, None, None, None,-0.086153261,-0.02463424,0.056459015,-4.951209033,0.004788403,7.857769849
rospy.Time[1638475955460463373],-65.07666252,44.95504913,8.59,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475955492753923], None, None, None, None, None, None, None,-0.071639033,-0.037550571,0.072038507,-4.687846851,-0.356736047,8.200140686
rospy.Time[1638475955521946512], None, None, None, None, None, None, None,-0.047271109,-0.035819517,0.086020103,-4.096479041,0.51954176,8.101978418
rospy.Time[1638475955521962364], None, None, None, None, None, None, None,-0.061652179,-0.03009372,0.077764304,-4.276044165,1.223437048,8.353369592
rospy.Time[1638475955522018287], None, None, None, None, None, None, None,-0.074834827,0.002130529,0.065780079,-4.367023828,0.907402429,8.427589844
rospy.Time[1638475955522120433], None, None, None, None, None, None, None,-0.08215852,-0.020106866,0.055926383,-4.726154077,0.088585461,7.838616235
rospy.Time[1638475955522131287], None, None, None, None, None, None, None,-0.067111659,-0.035686359,0.069641663,-4.922478613,-0.239420166,7.908048083
rospy.Time[1638475955522628069], None, None, None, None, None, None, None,-0.054328486,-0.046871635,0.079095884,-4.173093494,0.339976636,8.137891443
rospy.Time[1638475955522655310], None, None, None, None, None, None, None,-0.058589544,-0.02876214,0.07803062,-4.115632654,0.912190833,8.798691101
rospy.Time[1638475955528113064], None, None, None, None, None, None, None,-0.085753787,-0.013582122,0.059787966,-4.201823914,1.015141504,8.166621863
rospy.Time[1638475955565887127], None, None, None, None, None, None, None,-0.090148003,-0.013981596,0.056059541,-5.188234998,0.134075293,7.896077075
rospy.Time[1638475955565895377], None, None, None, None, None, None, None,-0.079095884,-0.05752428,0.064714814,-4.754884497,-0.390254871,7.939172705
rospy.Time[1638475955573393021], None, None, None, None, None, None, None,-0.054328486,-0.052996906,0.078163778,-4.096479041,0.079008655,8.817844714
rospy.Time[1638475955575449171], None, None, None, None, None, None, None,-0.061252705,-0.024367924,0.073370088,-3.586514087,0.885854614,8.362946399
rospy.Time[1638475955576490971], None, None, None, None, None, None, None,-0.076832197,-0.002130529,0.055393751,-4.594472986,0.876277808,8.506598499
rospy.Time[1638475955612804385], None, None, None, None, None, None, None,-0.091213267,-0.024767398,0.047537425,-4.951209033,-0.004788403,7.795520605
rospy.Time[1638475955612837669], None, None, None, None, None, None, None,-0.074302194,-0.046472161,0.065380605,-4.865017773,-0.596156213,8.00381615
rospy.Time[1638475955620693394], None, None, None, None, None, None, None,-0.050999535,-0.044741106,0.075367459,-4.043806604,0.002394202,8.358157996
rospy.Time[1638475955621420808], None, None, None, None, None, None, None,-0.060453757,-0.026232137,0.071239559,-3.713406775,0.830787976,8.635885388
rospy.Time[1638475955626687509], None, None, None, None, None, None, None,-0.08415589,0.002130529,0.047537425,-4.460397693,0.732625708,8.499415894
rospy.Time[1638475955658345982],-65.07666346,44.95504675,8.589,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475955666608867], None, None, None, None, None, None, None,-0.089615371,-0.017576863,0.045673213,-4.924872815,-0.160411511,7.778761194
rospy.Time[1638475955666636833], None, None, None, None, None, None, None,-0.070174295,-0.038216362,0.057257963,-4.805162732,-0.713472095,7.812280017
rospy.Time[1638475955667589611], None, None, None, None, None, None, None,-0.04993427,-0.056592173,0.067511134,-4.216189124,-0.275333191,8.477868079
rospy.Time[1638475955673902096], None, None, None, None, None, None, None,-0.05339638,-0.032623723,0.064581656,-3.768473413,0.531512769,8.463502869
rospy.Time[1638475955677708385], None, None, None, None, None, None, None,-0.075500617,-0.004660532,0.046472161,-4.285620972,0.524330164,8.413224634
rospy.Time[1638475955686687507], None, None, None, None, None, None, None,-0.082691152,-0.015313176,0.042477419,-4.754884497,-0.332794031,7.87452926
rospy.Time[1638475955724729622], None, None, None, None, None, None, None,-0.065646921,-0.040080574,0.051132693,-4.824316345,-0.835576379,8.303091357
rospy.Time[1638475955732551158], None, None, None, None, None, None, None,-0.041145839,-0.035686359,0.061652179,-4.012681982,-0.198718738,8.142679846
rospy.Time[1638475955732584049], None, None, None, None, None, None, None,-0.050466903,-0.027696875,0.056192699,-3.983951562,0.421379492,8.542511523
rospy.Time[1638475955732597523], None, None, None, None, None, None, None,-0.06431534,-0.006258429,0.046472161,-4.058171814,0.416591089,8.283937744
rospy.Time[1638475955737040094], None, None, None, None, None, None, None,-0.068043766,-0.015978967,0.037017939,-4.991910461,-0.411802686,8.169016064
rospy.Time[1638475955777588527], None, None, None, None, None, None, None,-0.046205845,-0.032890039,0.04926848,-4.764461304,-0.588973608,7.762001782
rospy.Time[1638475955780736987], None, None, None, None, None, None, None,-0.042344261,-0.042610577,0.052996906,-4.156334082,-0.117315881,8.279149341
rospy.Time[1638475955780779624], None, None, None, None, None, None, None,-0.04514058,-0.015313176,0.043542684,-3.948038538,0.239420166,8.616731775
rospy.Time[1638475955780824949], None, None, None, None, None, None, None,-0.058589544,-0.004926848,0.034088462,-4.410119458,0.146046301,8.571241943
rospy.Time[1638475955827115838], None, None, None, None, None, None, None,-0.056991647,-0.009187906,0.035420042,-4.790797522,-0.392649072,7.608772876
rospy.Time[1638475955827140307], None, None, None, None, None, None, None,-0.044874264,-0.040879523,0.040346891,-4.951209033,-0.799663354,8.125920435
rospy.Time[1638475955832441141], None, None, None, None, None, None, None,-0.028628982,-0.038882152,0.055526909,-4.086902234,-0.359130249,8.461108667
rospy.Time[1638475955832484829], None, None, None, None, None, None, None,-0.030626353,-0.012650015,0.041012681,-3.675099548,0.368707056,8.456320264
rospy.Time[1638475955832504110], None, None, None, None, None, None, None,-0.04514058,0.005193164,0.02876214,-4.474762903,0.141257898,8.420407239
rospy.Time[1638475955839283412], None, None, None, None, None, None, None,-0.051265851,-0.006391587,0.030360036,-5.044582898,-0.54827218,7.706935144
rospy.Time[1638475955863248750],-65.07666501,44.9550439,8.581,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475955879048281], None, None, None, None, None, None, None,-0.035819517,-0.033156356,0.039148468,-5.082890125,-0.957680664,8.010998755
rospy.Time[1638475955879078600], None, None, None, None, None, None, None,-0.018775286,-0.030493194,0.050466903,-4.118026855,-0.416591089,8.343792786
rospy.Time[1638475955879107691], None, None, None, None, None, None, None,-0.028895298,-0.014247912,0.040346891,-3.82114585,0.136469495,8.401253625
rospy.Time[1638475955880555539], None, None, None, None, None, None, None,-0.036485307,0.005193164,0.028895298,-4.726154077,0.050278235,8.58081875
rospy.Time[1638475955886829703], None, None, None, None, None, None, None,-0.043276368,-0.004660532,0.028628982,-5.07570752,-0.703895288,7.764395984
rospy.Time[1638475955918944893], None, None, None, None, None, None, None,-0.020639498,-0.035420042,0.04447479,-4.900930798,-1.055842932,7.951143713
rospy.Time[1638475955921210453], None, None, None, None, None, None, None,-0.004261058,-0.02876214,0.056325857,-4.38378324,-0.507570752,8.43716665
rospy.Time[1638475955922723018], None, None, None, None, None, None, None,-0.007723167,-0.009454222,0.047803742,-4.053383411,0.287304199,8.40843623
rospy.Time[1638475955927842574], None, None, None, None, None, None, None,-0.024101608,-0.000133158,0.032490565,-4.716577271,0.253785376,8.441955054
rospy.Time[1638475955936985774], None, None, None, None, None, None, None,-0.022370553,-0.01025317,0.029960562,-5.06134231,-0.404620081,7.651868506
rospy.Time[1638475955967998837], None, None, None, None, None, None, None,-0.011717909,-0.021438447,0.048735848,-5.243301636,-0.804451758,8.322244971
rospy.Time[1638475955969410032], None, None, None, None, None, None, None,0.003462109,-0.02463424,0.055393751,-4.065354419,-0.04309563,8.097190015
rospy.Time[1638475955969984996], None, None, None, None, None, None, None,-0.00066579,0.001331581,0.047404267,-4.367023828,0.517147559,8.441955054
rospy.Time[1638475955978421052], None, None, None, None, None, None, None,-0.020240024,0.004660532,0.036751623,-4.855440967,0.718260498,7.908048083
rospy.Time[1638475955987126759], None, None, None, None, None, None, None,-0.030892669,-0.005858954,0.029960562,-5.279214661,-0.131681091,7.781155396
rospy.Time[1638475956021259886], None, None, None, None, None, None, None,-0.00892159,-0.02463424,0.044741106,-4.991910461,-0.574608398,7.785943799
rospy.Time[1638475956021291620], None, None, None, None, None, None, None,0.000532632,-0.01850897,0.055793225,-4.632780212,0.052672437,8.015787158
rospy.Time[1638475956021340416], None, None, None, None, None, None, None,-0.003595267,-0.00958738,0.049135322,-4.436455676,0.895431421,8.204929089
rospy.Time[1638475956028250992], None, None, None, None, None, None, None,-0.03009372,0.015313176,0.033156356,-4.596867188,0.866701001,7.872135059
rospy.Time[1638475956038409339], None, None, None, None, None, None, None,-0.033156356,-0.008788432,0.026631611,-5.499481213,0.117315881,7.922413293
rospy.Time[1638475956068367147],-65.07666707,44.95504054,8.554,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475956068399815], None, None, None, None, None, None, None,-0.024900556,-0.028229508,0.035020568,-5.006275671,-0.035913025,7.206546997
rospy.Time[1638475956069566148], None, None, None, None, None, None, None,-0.003595267,-0.030892669,0.043942158,-5.027823486,0.392649072,8.248024719
rospy.Time[1638475956071954581], None, None, None, None, None, None, None,-0.018642128,-0.021837921,0.030892669,-4.086902234,0.924161841,7.876923462
rospy.Time[1638475956077644793], None, None, None, None, None, None, None,-0.027563717,-0.001464739,0.02530003,-4.941632227,0.912190833,8.279149341
rospy.Time[1638475956122340507], None, None, None, None, None, None, None,-0.031425301,-0.003861584,0.01917476,-5.080495923,0.524330164,7.101202124
rospy.Time[1638475956122622099], None, None, None, None, None, None, None,-0.027830033,-0.035153726,0.024767398,-5.621585498,0.067037646,7.841010437
rospy.Time[1638475956125498328], None, None, None, None, None, None, None,-0.019441076,-0.0396811,0.029960562,-4.472368701,0.414196887,7.795520605
rospy.Time[1638475956125513541], None, None, None, None, None, None, None,-0.017976337,-0.006391587,0.028628982,-4.347870215,0.902614026,8.315062366
rospy.Time[1638475956127475158], None, None, None, None, None, None, None,-0.036751623,0.006657903,0.011318435,-4.699817859,1.022324109,7.613561279
